Time,JUNCTION-16,JUNCTION-20,JUNCTION-30,JUNCTION-45,JUNCTION-90,JUNCTION-23,416-B
0.000000000000000000e+00,2.633543251464536183e+02,2.633575621582031658e+02,2.641051444335937504e+02,3.539470351873773666e+02,2.640412704565694639e+02,2.640879733886719123e+02,2.911613906250000241e+02
4.996054891020853227e-03,2.633543251464542436e+02,2.633575621859723128e+02,2.641051459488876390e+02,3.539470353060582397e+02,2.640412629725793181e+02,2.640879706062869445e+02,2.911613987253911091e+02
9.992109782041706453e-03,2.633543251464549257e+02,2.633575621859345688e+02,2.641051459489352737e+02,3.539470353060616503e+02,2.640412629725772717e+02,2.640879706229409862e+02,2.911613987243902102e+02
1.498816467306255881e-02,2.633543251464556079e+02,2.633575621858960858e+02,2.641051459489959825e+02,3.539470353060659704e+02,2.640412629725471447e+02,2.640879706406819878e+02,2.911613987234484853e+02
1.998421956408341291e-02,2.633543251464562900e+02,2.633575621858584555e+02,2.641051459490435604e+02,3.539470353060693810e+02,2.640412629725450415e+02,2.640879706572964665e+02,2.911613987224459947e+02
2.498027445510426700e-02,2.633543251464569721e+02,2.633575621858199156e+02,2.641051459491043829e+02,3.539470353060737011e+02,2.640412629725150282e+02,2.640879706749967113e+02,2.911613987215129669e+02
2.997632934612511763e-02,2.633543251464575405e+02,2.633575621857823421e+02,2.641051459491519040e+02,3.539470353060771686e+02,2.640412629725129818e+02,2.640879706915717975e+02,2.911613987205079184e+02
3.497238423714597172e-02,2.633543251464582227e+02,2.633575621857438023e+02,2.641051459492126696e+02,3.539470353060813750e+02,2.640412629724828548e+02,2.640879707092310582e+02,2.911613987195591449e+02
3.996843912816682581e-02,2.633543251464587911e+02,2.633575621857061151e+02,2.641051459492601907e+02,3.539470353060847856e+02,2.640412673206523664e+02,2.640879707257670930e+02,2.911613987185743895e+02
4.496449401918767991e-02,2.633543251464594732e+02,2.633575621856676321e+02,2.641051459493208995e+02,3.539470353060891625e+02,2.640412673206279237e+02,2.640879707433855970e+02,2.911613987176326646e+02
4.996054891020853400e-02,2.633543251464600985e+02,2.633575621856299449e+02,2.641051459493685911e+02,3.539470353060925163e+02,2.640412679071066577e+02,2.640879707598824098e+02,2.911613987166439301e+02
